index,x,y,col,row,is_interpolated
6989,584546.4949151783,5790172.141898745,2454,1562,True
6990,584546.1255033283,5790170.774161363,2454,1564,True
6991,584545.7560914783,5790169.406423981,2453,1566,True
6992,584545.3866796283,5790168.0386866,2453,1568,True
6993,584545.0172677783,5790166.670949218,2452,1569,True
6994,584544.6478559284,5790165.303211836,2452,1571,True
6995,584544.2784440784,5790163.935474454,2451,1573,True
6996,584543.9090322284,5790162.567737073,2451,1575,True
6997,584543.5396203784,5790161.199999691,2450,1577,True
6998,584543.1702085284,5790159.832262309,2450,1579,True
6999,584542.8007966784,5790158.464524928,2449,1580,True
7000,584542.4313848284,5790157.096787546,2449,1582,True
7001,584542.0619729784,5790155.729050164,2448,1584,True
7002,584541.6925611284,5790154.361312782,2448,1586,True
7003,584541.3231492784,5790152.993575401,2447,1588,True
7004,584540.9537374284,5790151.625838019,2447,1590,True
7005,584540.5843255784,5790150.258100637,2446,1592,True
7006,584540.2149137284,5790148.8903632555,2446,1593,True
7007,584539.8455018784,5790147.522625874,2445,1595,True
7008,584539.4760900285,5790146.154888492,2445,1597,True
7009,584539.1066781785,5790144.78715111,2444,1599,True
7010,584538.7372663285,5790143.419413729,2444,1601,True
7011,584538.3678544785,5790142.051676347,2443,1603,True
7012,584537.9984426285,5790140.683938966,2443,1605,True
7013,584537.6290307785,5790139.316201584,2442,1606,True
7014,584537.2596189285,5790137.948464203,2442,1608,True
7015,584536.8902070785,5790136.580726821,2441,1610,True
7016,584536.5207952285,5790135.212989439,2441,1612,True
7017,584536.1513833785,5790133.845252058,2440,1614,True
7018,584535.7819715285,5790132.477514676,2440,1616,True
7019,584535.4125596785,5790131.109777294,2439,1618,True
7020,584535.0431478285,5790129.742039912,2439,1619,True
7021,584534.6737359785,5790128.374302531,2438,1621,True
7022,584534.3043241287,5790127.006565149,2438,1623,True
7023,584533.9349122787,5790125.638827767,2437,1625,True
7024,584533.5655004287,5790124.2710903855,2437,1627,True
7025,584533.1960885787,5790122.903353004,2436,1629,True
7026,584532.8266767287,5790121.535615622,2436,1631,True
7027,584532.4572648787,5790120.16787824,2435,1632,True
7028,584532.0878530287,5790118.800140859,2435,1634,True
7029,584531.7184411787,5790117.432403477,2434,1636,False
7030,584531.355114384,5790116.060942317,2434,1638,True
7031,584530.9917875893,5790114.689481158,2433,1640,True
7032,584530.6284607945,5790113.318019998,2433,1642,True
7033,584530.2651339998,5790111.946558839,2432,1644,True
7034,584529.901807205,5790110.575097679,2432,1645,True
7035,584529.5384804104,5790109.20363652,2431,1647,True
7036,584529.1751536157,5790107.83217536,2431,1649,True
7037,584528.811826821,5790106.4607142005,2430,1651,True
7038,584528.4485000261,5790105.08925304,2430,1653,True
7039,584528.0851732314,5790103.7177918805,2429,1655,True
7040,584527.7218464367,5790102.346330721,2429,1657,True
7041,584527.358519642,5790100.974869561,2428,1658,True
7042,584526.9951928473,5790099.603408402,2428,1660,True
7043,584526.6318660525,5790098.231947242,2427,1662,True
7044,584526.2685392578,5790096.860486083,2427,1664,True
7045,584525.9052124631,5790095.489024923,2426,1666,True
7046,584525.5418856684,5790094.117563764,2426,1668,True
7047,584525.1785588737,5790092.746102604,2425,1670,True
7048,584524.815232079,5790091.3746414445,2425,1671,True
7049,584524.4519052842,5790090.003180285,2424,1673,True
7050,584524.0885784895,5790088.631719125,2424,1675,True
7051,584523.7252516948,5790087.260257966,2423,1677,True
7052,584523.3619249001,5790085.888796806,2423,1679,True
7053,584522.9985981054,5790084.517335647,2422,1681,True
7054,584522.6352713106,5790083.145874487,2422,1683,True
7055,584522.2719445159,5790081.774413328,2421,1684,True
7056,584521.9086177212,5790080.402952167,2421,1686,True
7057,584521.5452909265,5790079.031491008,2420,1688,True
7058,584521.1819641318,5790077.660029848,2420,1690,True
7059,584520.8186373371,5790076.288568689,2419,1692,True
7060,584520.4553105423,5790074.917107529,2419,1694,True
7061,584520.0919837476,5790073.545646369,2418,1696,True
7062,584519.7286569529,5790072.17418521,2418,1697,True
7063,584519.3653301582,5790070.80272405,2417,1699,True
7064,584519.0020033635,5790069.431262891,2417,1701,True
7065,584518.6386765686,5790068.059801731,2416,1703,True
7066,584518.2753497739,5790066.688340572,2416,1705,True
7067,584517.9120229792,5790065.316879412,2415,1707,True
7068,584517.5486961845,5790063.945418253,2415,1709,True
7069,584517.1853693898,5790062.573957093,2414,1710,True
7070,584516.822042595,5790061.2024959335,2414,1712,True
7071,584516.4587158003,5790059.831034774,2413,1714,True
7072,584516.0953890056,5790058.459573614,2413,1716,True
7073,584515.7320622109,5790057.088112455,2412,1718,True
7074,584515.3687354162,5790055.716651294,2412,1720,True
7075,584515.0054086215,5790054.345190135,2411,1722,True
7076,584514.6420818267,5790052.973728975,2411,1723,True
7077,584514.278755032,5790051.602267816,2410,1725,True
7078,584513.9154282373,5790050.230806656,2410,1727,True
7079,584513.5521014426,5790048.859345497,2410,1729,True
7080,584513.1887746479,5790047.487884337,2409,1731,True
7081,584512.8254478531,5790046.1164231775,2409,1733,True
7082,584512.4621210584,5790044.744962018,2408,1735,True
7083,584512.0987942637,5790043.373500858,2408,1736,True
7084,584511.735467469,5790042.002039699,2407,1738,True
7085,584511.3721406743,5790040.630578539,2407,1740,True
7086,584511.0088138796,5790039.25911738,2406,1742,True
7087,584510.6454870848,5790037.88765622,2406,1744,True
7088,584510.28216029,5790036.516195061,2405,1746,True
7089,584509.9188334954,5790035.144733901,2405,1748,True
7090,584509.5555067006,5790033.773272742,2404,1749,True
7091,584509.192179906,5790032.401811582,2404,1751,True
7092,584508.8288531111,5790031.030350422,2403,1753,True
7093,584508.4655263164,5790029.658889262,2403,1755,True
7094,584508.1021995217,5790028.287428102,2402,1757,True
7095,584507.738872727,5790026.915966943,2402,1759,True
7096,584507.3755459323,5790025.544505783,2401,1761,True
7097,584507.0122191376,5790024.173044624,2401,1762,True
7098,584506.6488923428,5790022.801583464,2400,1764,True
7099,584506.2855655481,5790021.430122305,2400,1766,True
7100,584505.9222387534,5790020.058661145,2399,1768,False
7101,584505.5604428919,5790018.7170877885,2399,1770,True
7102,584505.1986470304,5790017.375514433,2398,1772,True
7103,584504.8368511689,5790016.033941076,2398,1773,True
7104,584504.4750553074,5790014.6923677195,2397,1775,True
7105,584504.1132594459,5790013.350794364,2397,1777,True
7106,584503.7514635844,5790012.009221007,2396,1779,True
7107,584503.3896677229,5790010.66764765,2396,1781,True
7108,584503.0278718614,5790009.326074295,2395,1783,True
7109,584502.6660759998,5790007.984500938,2395,1784,True
7110,584502.3042801383,5790006.642927581,2394,1786,True
7111,584501.9424842768,5790005.301354226,2394,1788,True
7112,584501.5806884153,5790003.959780869,2393,1790,True
7113,584501.2188925538,5790002.618207512,2393,1792,True
7114,584500.8570966923,5790001.276634157,2392,1793,True
7115,584500.4953008308,5789999.9350608,2392,1795,True
7116,584500.1335049693,5789998.593487443,2391,1797,True
7117,584499.7717091078,5789997.251914088,2391,1799,True
7118,584499.4099132463,5789995.910340731,2390,1801,True
7119,584499.0481173848,5789994.568767374,2390,1803,True
7120,584498.6863215233,5789993.227194019,2389,1804,True
7121,584498.3245256618,5789991.885620662,2389,1806,True
7122,584497.9627298003,5789990.544047305,2388,1808,True
7123,584497.6009339388,5789989.20247395,2388,1810,True
7124,584497.2391380772,5789987.860900593,2387,1812,True
7125,584496.8773422157,5789986.519327236,2387,1813,True
7126,584496.5155463542,5789985.177753881,2386,1815,True
7127,584496.1537504927,5789983.836180524,2386,1817,True
7128,584495.7919546312,5789982.494607167,2385,1819,True
7129,584495.4301587697,5789981.153033812,2385,1821,True
7130,584495.0683629082,5789979.811460455,2384,1823,True
7131,584494.7065670467,5789978.469887098,2384,1824,True
7132,584494.3447711852,5789977.128313743,2383,1826,True
7133,584493.9829753237,5789975.786740386,2383,1828,True
7134,584493.6211794622,5789974.445167029,2383,1830,True
7135,584493.2593836007,5789973.103593674,2382,1832,True
7136,584492.897587739,5789971.762020317,2382,1833,True
7137,584492.5357918775,5789970.420446961,2381,1835,True
7138,584492.173996016,5789969.078873605,2381,1837,True
7139,584491.8122001545,5789967.737300248,2380,1839,True
7140,584491.450404293,5789966.395726892,2380,1841,True
7141,584491.0886084315,5789965.0541535355,2379,1842,True
7142,584490.72681257,5789963.712580179,2379,1844,True
7143,584490.3650167085,5789962.371006823,2378,1846,True
7144,584490.003220847,5789961.0294334665,2378,1848,True
7145,584489.6414249855,5789959.68786011,2377,1850,True
7146,584489.279629124,5789958.346286754,2377,1852,True
7147,584488.9178332625,5789957.0047133975,2376,1853,True
7148,584488.556037401,5789955.663140041,2376,1855,True
7149,584488.1942415395,5789954.321566685,2375,1857,True
7150,584487.832445678,5789952.979993328,2375,1859,True
7151,584487.4706498164,5789951.638419972,2374,1861,True
7152,584487.1088539549,5789950.296846616,2374,1862,True
7153,584486.7470580934,5789948.955273259,2373,1864,True
7154,584486.3852622319,5789947.613699903,2373,1866,True
7155,584486.0234663704,5789946.272126547,2372,1868,True
7156,584485.6616705089,5789944.93055319,2372,1870,True
7157,584485.2998746474,5789943.588979834,2371,1872,True
7158,584484.9380787859,5789942.247406478,2371,1873,True
7159,584484.5762829244,5789940.905833121,2370,1875,True
7160,584484.2144870629,5789939.564259765,2370,1877,True
7161,584483.8526912014,5789938.222686409,2369,1879,True
7162,584483.4908953399,5789936.881113052,2369,1881,True
7163,584483.1290994784,5789935.539539696,2368,1882,True
7164,584482.7673036169,5789934.19796634,2368,1884,True
7165,584482.4055077553,5789932.856392983,2367,1886,True
7166,584482.0437118938,5789931.514819627,2367,1888,True
7167,584481.6819160323,5789930.173246271,2366,1890,True
7168,584481.3201201708,5789928.831672914,2366,1892,True
7169,584480.9583243093,5789927.490099558,2365,1893,True
7170,584480.5965284478,5789926.148526202,2365,1895,True
7171,584480.2347325863,5789924.806952845,2364,1897,False
7172,584479.8587756717,5789923.444334489,2364,1899,True
7173,584479.4828187571,5789922.081716133,2363,1901,True
7174,584479.1068618424,5789920.719097778,2363,1903,True
7175,584478.730904928,5789919.356479422,2362,1904,True
7176,584478.3549480133,5789917.993861066,2362,1906,True
